2024-12-01T00:05:01.000Z	pt	Entertainment
2024-12-01T00:05:05.000Z	ja	Law
2024-12-01T00:05:11.000Z	en	Law
2024-12-01T00:05:19.000Z	en	Entertainment
2024-12-01T00:05:28.000Z	en	Sports
2024-12-01T00:05:57.000Z	pt	Entertainment
2024-12-01T00:05:58.000Z	en	Science
2024-12-01T00:05:59.000Z	en	Entertainment
2024-12-01T00:06:00.000Z	en	Entertainment
2024-12-01T00:06:16.000Z	en	Social
2024-12-01T00:06:24.000Z	en	Social
2024-12-01T00:06:29.000Z	en	Cryptocurrency
2024-12-01T00:06:29.000Z	en	Finance
2024-12-01T00:06:32.000Z	en	Sports
2024-12-01T00:06:32.000Z	pt	People
2024-12-01T00:06:35.000Z	en	Entertainment
2024-12-01T00:06:39.000Z	en	Entertainment
2024-12-01T00:06:54.000Z	es	Politics
2024-12-01T00:06:55.000Z	pl	Entertainment
2024-12-01T00:07:02.000Z	en	Entertainment
2024-12-01T00:07:05.000Z	en	People
2024-12-01T00:07:09.000Z	en	Politics
2024-12-01T00:07:11.000Z	en	People
2024-12-01T00:07:11.000Z	en	Science
2024-12-01T00:07:29.000Z	en	Technology
2024-12-01T00:07:30.000Z	en	Sports
2024-12-01T00:07:35.000Z	en	Entertainment
2024-12-01T00:07:36.000Z	en	Sports
2024-12-01T00:07:37.000Z	en	Technology
2024-12-01T00:07:41.000Z	pt	Health
2024-12-01T00:07:43.000Z	en	Investing
2024-12-01T00:07:48.000Z	en	People
2024-12-01T00:07:56.000Z	en	Sports
2024-12-01T00:07:57.000Z	es	People
2024-12-01T00:07:59.000Z	en	Sports
2024-12-01T00:08:01.000Z	en	Sports
2024-12-01T00:08:03.000Z	es	Politics
2024-12-01T00:08:04.000Z	en	Sports
2024-12-01T00:08:12.000Z	en	Entertainment
2024-12-01T00:08:24.000Z	es	Sports
2024-12-01T00:08:26.000Z	en	Social
2024-12-01T00:08:26.000Z	en	Sports
2024-12-01T00:08:41.000Z	en	Entertainment
2024-12-01T00:08:42.000Z	en	Business
2024-12-01T00:08:45.000Z	ja	Health
2024-12-01T00:08:51.000Z	en	Entertainment
2024-12-01T00:08:53.000Z	en	Health
2024-12-01T00:08:54.000Z	en	Social
2024-12-01T00:08:56.000Z	en	Social
2024-12-01T00:08:59.000Z	en	Entertainment
2024-12-01T00:09:04.000Z	en	Entertainment
2024-12-01T00:09:04.000Z	es	Science
2024-12-01T00:09:08.000Z	pt	Environment
2024-12-01T00:09:12.000Z	tr	Entertainment
2024-12-01T00:09:20.000Z	ru	Politics
2024-12-01T00:09:31.000Z	pt	Politics
2024-12-01T00:09:41.000Z	en	Technology
2024-12-01T00:09:43.000Z	en	Politics
2024-12-01T00:09:47.000Z	en	Sports
2024-12-01T00:09:49.000Z	pt	Economy
2024-12-01T00:09:50.000Z	en	Entertainment
2024-12-01T00:10:09.000Z	en	Technology
2024-12-01T00:10:10.000Z	en	Entertainment
2024-12-01T00:10:11.000Z	fr	Environment
2024-12-01T00:10:14.000Z	en	Sports
2024-12-01T00:10:15.000Z	en	Politics
2024-12-01T00:10:21.000Z	en	Entertainment
2024-12-01T00:10:22.000Z	en	Entertainment
2024-12-01T00:10:33.000Z	en	People
2024-12-01T00:10:52.000Z	en	Cryptocurrency
2024-12-01T00:10:52.000Z	en	Social
2024-12-01T00:11:01.000Z	en	People
2024-12-01T00:11:03.000Z	en	Technology
2024-12-01T00:11:04.000Z	en	Entertainment
2024-12-01T00:11:05.000Z	en	Politics
2024-12-01T00:11:10.000Z	ja	Environment
2024-12-01T00:11:26.000Z	en	Entertainment
2024-12-01T00:11:27.000Z	en	Politics
2024-12-01T00:11:28.000Z	ja	Technology
2024-12-01T00:11:32.000Z	en	Entertainment
2024-12-01T00:11:32.000Z	ja	Science
2024-12-01T00:11:43.000Z	en	Entertainment
2024-12-01T00:12:04.000Z	en	Technology
2024-12-01T00:12:13.000Z	en	Cryptocurrency
2024-12-01T00:12:14.000Z	en	Entertainment
2024-12-01T00:12:22.000Z	pt	Sports
2024-12-01T00:12:24.000Z	en	Entertainment
2024-12-01T00:12:38.000Z	pt	Technology
2024-12-01T00:12:40.000Z	en	Technology
2024-12-01T00:12:44.000Z	pt	Entertainment
2024-12-01T00:12:45.000Z	en	People
2024-12-01T00:12:48.000Z	en	Cryptocurrency
2024-12-01T00:12:49.000Z	pt	Sports
2024-12-01T00:12:53.000Z	en	Entertainment
2024-12-01T00:12:53.000Z	en	Sports
2024-12-01T00:12:56.000Z	en	Entertainment
2024-12-01T00:13:18.000Z	ja	Science
2024-12-01T00:13:21.000Z	en	Sports
2024-12-01T00:13:24.000Z	fr	Social
2024-12-01T00:13:29.000Z	en	People
2024-12-01T00:13:39.000Z	en	Science
2024-12-01T00:13:42.000Z	es	Entertainment
2024-12-01T00:13:45.000Z	en	Environment
2024-12-01T00:13:45.000Z	en	People
2024-12-01T00:14:00.000Z	en	Entertainment
2024-12-01T00:14:05.000Z	pt	Social
2024-12-01T00:14:07.000Z	en	Entertainment
2024-12-01T00:14:08.000Z	en	Entertainment
2024-12-01T00:14:14.000Z	zh	Business
2024-12-01T00:14:37.000Z	en	Business
2024-12-01T00:14:38.000Z	en	Sports
2024-12-01T00:14:38.000Z	ko	People
2024-12-01T00:14:39.000Z	ja	Social
2024-12-01T00:14:45.000Z	en	Sports
2024-12-01T00:14:48.000Z	en	Entertainment
2024-12-01T00:14:50.000Z	en	Entertainment
2024-12-01T00:14:50.000Z	en	People
2024-12-01T00:14:53.000Z	fr	Politics
2024-12-01T00:14:57.000Z	ru	Business
2024-12-01T00:14:58.000Z	en	Entertainment
2024-12-01T00:15:00.000Z	es	Science
2024-12-01T00:15:03.000Z	fr	Business
2024-12-01T00:15:04.000Z	pt	Politics
2024-12-01T00:15:06.000Z	en	People
2024-12-01T00:15:07.000Z	en	Entertainment
2024-12-01T00:15:13.000Z	en	People
2024-12-01T00:15:16.000Z	en	Entertainment
2024-12-01T00:15:22.000Z	pt	Sports
2024-12-01T00:15:23.000Z	en	Sports
2024-12-01T00:15:24.000Z	en	People
2024-12-01T00:15:31.000Z	en	Entertainment
2024-12-01T00:15:32.000Z	en	Sports
2024-12-01T00:15:43.000Z	en	People
2024-12-01T00:15:44.000Z	en	People
2024-12-01T00:15:49.000Z	es	Politics
2024-12-01T00:15:51.000Z	en	People
2024-12-01T00:15:59.000Z	en	People
2024-12-01T00:16:06.000Z	it	People
2024-12-01T00:16:07.000Z	en	Science
2024-12-01T00:16:08.000Z	id	Technology
2024-12-01T00:16:09.000Z	en	Social
2024-12-01T00:16:11.000Z	es	Politics
2024-12-01T00:16:14.000Z	en	Entertainment
2024-12-01T00:16:24.000Z	pt	Sports
2024-12-01T00:16:25.000Z	en	Politics
2024-12-01T00:16:32.000Z	en	People
2024-12-01T00:16:33.000Z	en	Technology
2024-12-01T00:16:40.000Z	en	Social
2024-12-01T00:16:41.000Z	sv	Environment
2024-12-01T00:16:46.000Z	en	People
2024-12-01T00:16:51.000Z	en	Sports
2024-12-01T00:16:53.000Z	pt	Sports
2024-12-01T00:17:01.000Z	fr	Politics
2024-12-01T00:17:02.000Z	en	Technology
2024-12-01T00:17:04.000Z	en	People
2024-12-01T00:17:05.000Z	en	Sports
2024-12-01T00:17:20.000Z	es	Economy
2024-12-01T00:17:23.000Z	ja	Entertainment
2024-12-01T00:17:24.000Z	en	Entertainment
2024-12-01T00:17:25.000Z	en	Health
2024-12-01T00:17:31.000Z	en	Science
2024-12-01T00:17:36.000Z	en	Technology
2024-12-01T00:17:38.000Z	es	Sports
2024-12-01T00:17:40.000Z	en	Finance
2024-12-01T00:17:41.000Z	en	Sports
2024-12-01T00:17:43.000Z	pt	People
2024-12-01T00:17:46.000Z	pt	Entertainment
2024-12-01T00:17:47.000Z	en	Entertainment
2024-12-01T00:17:50.000Z	en	Entertainment
2024-12-01T00:17:51.000Z	en	People
2024-12-01T00:17:54.000Z	en	People
2024-12-01T00:17:56.000Z	es	Sports
2024-12-01T00:17:56.000Z	ja	Health
2024-12-01T00:18:02.000Z	da	Social
2024-12-01T00:18:03.000Z	es	Sports
2024-12-01T00:18:09.000Z	en	Politics
2024-12-01T00:18:16.000Z	en	Entertainment
2024-12-01T00:18:17.000Z	en	People
2024-12-01T00:18:27.000Z	en	Entertainment
2024-12-01T00:18:32.000Z	en	Entertainment
2024-12-01T00:18:38.000Z	en	Sports
2024-12-01T00:18:40.000Z	en	Social
2024-12-01T00:18:44.000Z	en	Environment
2024-12-01T00:18:49.000Z	en	People
2024-12-01T00:18:57.000Z	en	Entertainment
2024-12-01T00:18:58.000Z	hr	Politics
2024-12-01T00:18:59.000Z	en	People
2024-12-01T00:19:08.000Z	en	People
2024-12-01T00:19:13.000Z	en	Environment
2024-12-01T00:19:13.000Z	en	Sports
2024-12-01T00:19:18.000Z	en	Sports
2024-12-01T00:19:25.000Z	en	Politics
2024-12-01T00:19:27.000Z	en	People
2024-12-01T00:19:28.000Z	en	People
2024-12-01T00:19:28.000Z	en	Politics
2024-12-01T00:19:32.000Z	en	Sports
2024-12-01T00:19:34.000Z	en	People
2024-12-01T00:19:47.000Z	en	Cryptocurrency
2024-12-01T00:19:55.000Z	en	Entertainment
2024-12-01T00:20:01.000Z	en	People
2024-12-01T00:20:02.000Z	en	Politics
2024-12-01T00:20:06.000Z	en	Science
2024-12-01T00:20:09.000Z	en	Environment
2024-12-01T00:20:13.000Z	es	Health
2024-12-01T00:20:14.000Z	en	Environment
2024-12-01T00:20:28.000Z	en	Technology
2024-12-01T00:20:29.000Z	en	Politics
2024-12-01T00:20:32.000Z	en	Health
2024-12-01T00:20:45.000Z	en	People
2024-12-01T00:20:51.000Z	he	People
2024-12-01T00:20:53.000Z	es	Sports
2024-12-01T00:20:57.000Z	en	Entertainment
2024-12-01T00:20:58.000Z	en	Cryptocurrency
2024-12-01T00:21:01.000Z	en	People
2024-12-01T00:21:03.000Z	es	People
2024-12-01T00:21:07.000Z	en	Environment
2024-12-01T00:21:07.000Z	en	People
2024-12-01T00:21:08.000Z	de	Science
2024-12-01T00:21:15.000Z	en	Entertainment
2024-12-01T00:21:16.000Z	en	Entertainment
2024-12-01T00:21:18.000Z	en	People
2024-12-01T00:21:21.000Z	en	Politics
2024-12-01T00:21:26.000Z	en	Entertainment
2024-12-01T00:21:27.000Z	es	Entertainment
2024-12-01T00:21:29.000Z	en	Entertainment
2024-12-01T00:21:31.000Z	en	Environment
2024-12-01T00:21:34.000Z	en	Environment
2024-12-01T00:21:38.000Z	en	Politics
2024-12-01T00:21:40.000Z	en	Health
2024-12-01T00:21:44.000Z	en	People
2024-12-01T00:21:53.000Z	en	Business
2024-12-01T00:22:01.000Z	en	Social
2024-12-01T00:22:04.000Z	en	Entertainment
2024-12-01T00:22:10.000Z	en	Entertainment
2024-12-01T00:22:11.000Z	es	Entertainment
2024-12-01T00:22:19.000Z	en	People
2024-12-01T00:22:20.000Z	pt	Environment
2024-12-01T00:22:23.000Z	pt	Health
2024-12-01T00:22:28.000Z	en	Economy
2024-12-01T00:22:31.000Z	en	Social
2024-12-01T00:22:32.000Z	en	Technology
2024-12-01T00:22:36.000Z	en	Technology
2024-12-01T00:22:39.000Z	en	Entertainment
2024-12-01T00:22:46.000Z	en	People
2024-12-01T00:22:53.000Z	en	Entertainment
2024-12-01T00:22:53.000Z	en	People
2024-12-01T00:22:57.000Z	es	Science
2024-12-01T00:23:02.000Z	ja	Entertainment
2024-12-01T00:23:03.000Z	es	Entertainment
2024-12-01T00:23:05.000Z	en	Technology
2024-12-01T00:23:06.000Z	en	Cryptocurrency
2024-12-01T00:23:06.000Z	en	Entertainment
2024-12-01T00:23:10.000Z	en	People
2024-12-01T00:23:11.000Z	en	Entertainment
2024-12-01T00:23:15.000Z	en	People
2024-12-01T00:23:22.000Z	en	Sports
2024-12-01T00:23:24.000Z	pt	People
2024-12-01T00:23:30.000Z	en	Entertainment
2024-12-01T00:23:37.000Z	pt	Politics
2024-12-01T00:23:38.000Z	en	Science
2024-12-01T00:23:38.000Z	es	Health
2024-12-01T00:23:40.000Z	en	Politics
2024-12-01T00:23:42.000Z	en	Entertainment
2024-12-01T00:23:43.000Z	en	Technology
2024-12-01T00:23:45.000Z	pt	Technology
2024-12-01T00:23:56.000Z	en	Social
2024-12-01T00:24:04.000Z	en	Sports
2024-12-01T00:24:05.000Z	es	Social
2024-12-01T00:24:08.000Z	en	Politics
2024-12-01T00:24:13.000Z	en	People
2024-12-01T00:24:13.000Z	pt	People
2024-12-01T00:24:28.000Z	en	Entertainment
2024-12-01T00:24:29.000Z	en	Politics
2024-12-01T00:24:35.000Z	en	Entertainment
2024-12-01T00:24:35.000Z	id	Entertainment
2024-12-01T00:24:36.000Z	en	Entertainment
2024-12-01T00:24:37.000Z	en	Entertainment
2024-12-01T00:24:37.000Z	en	Sports
2024-12-01T00:24:43.000Z	en	Sports
2024-12-01T00:24:47.000Z	en	Politics
2024-12-01T00:24:49.000Z	en	Sports
2024-12-01T00:24:50.000Z	en	Politics
2024-12-01T00:24:51.000Z	pt	People
2024-12-01T00:24:57.000Z	en	Technology
2024-12-01T00:25:00.000Z	en	Entertainment
2024-12-01T00:25:06.000Z	ja	Environment
2024-12-01T00:25:11.000Z	en	Sports
2024-12-01T00:25:13.000Z	en	Social
2024-12-01T00:25:13.000Z	pt	People
2024-12-01T00:25:15.000Z	en	Sports
2024-12-01T00:25:16.000Z	en	Cryptocurrency
2024-12-01T00:25:20.000Z	es	People
2024-12-01T00:25:21.000Z	en	Health
2024-12-01T00:25:24.000Z	fr	Entertainment
2024-12-01T00:25:49.000Z	en	Entertainment
2024-12-01T00:25:52.000Z	en	Social
2024-12-01T00:25:59.000Z	en	Science
2024-12-01T00:26:02.000Z	ja	Technology
2024-12-01T00:26:04.000Z	fr	Entertainment
2024-12-01T00:26:06.000Z	en	Health
2024-12-01T00:26:08.000Z	en	Sports
2024-12-01T00:26:09.000Z	en	Technology
2024-12-01T00:26:11.000Z	pt	Sports
2024-12-01T00:26:15.000Z	ja	Environment
2024-12-01T00:26:25.000Z	en	Technology
2024-12-01T00:26:27.000Z	en	Entertainment
2024-12-01T00:26:41.000Z	en	Health
2024-12-01T00:26:43.000Z	en	Technology
2024-12-01T00:26:50.000Z	en	Environment
2024-12-01T00:26:55.000Z	es	Environment
2024-12-01T00:26:57.000Z	en	Technology
2024-12-01T00:27:00.000Z	en	Cryptocurrency
2024-12-01T00:27:03.000Z	en	Investing
2024-12-01T00:27:05.000Z	pt	Environment
2024-12-01T00:27:07.000Z	en	People
2024-12-01T00:27:10.000Z	en	Science
2024-12-01T00:27:29.000Z	en	People
2024-12-01T00:27:37.000Z	tr	Cryptocurrency
2024-12-01T00:27:44.000Z	en	People
2024-12-01T00:27:50.000Z	pt	People
2024-12-01T00:27:53.000Z	en	Social
2024-12-01T00:27:53.000Z	pt	Social
2024-12-01T00:27:54.000Z	en	Environment
2024-12-01T00:27:57.000Z	en	Science
2024-12-01T00:28:01.000Z	en	Economy
2024-12-01T00:28:02.000Z	de	People
2024-12-01T00:28:02.000Z	en	Politics
2024-12-01T00:28:05.000Z	en	Cryptocurrency
2024-12-01T00:28:07.000Z	en	Technology
2024-12-01T00:28:16.000Z	en	People
2024-12-01T00:28:22.000Z	en	Politics
2024-12-01T00:28:30.000Z	en	Law
2024-12-01T00:28:31.000Z	en	Entertainment
2024-12-01T00:28:33.000Z	en	Cryptocurrency
2024-12-01T00:28:43.000Z	en	Social
2024-12-01T00:28:50.000Z	pt	Entertainment
2024-12-01T00:28:53.000Z	en	Economy
2024-12-01T00:28:53.000Z	en	People
2024-12-01T00:29:03.000Z	en	People
2024-12-01T00:29:03.000Z	tl	Entertainment
2024-12-01T00:29:10.000Z	en	Politics
2024-12-01T00:29:14.000Z	en	People
2024-12-01T00:29:15.000Z	en	People
2024-12-01T00:29:16.000Z	pt	Sports
2024-12-01T00:29:19.000Z	en	Entertainment
2024-12-01T00:29:30.000Z	en	Entertainment
2024-12-01T00:29:32.000Z	es	People
2024-12-01T00:29:32.000Z	pt	Law
2024-12-01T00:29:36.000Z	en	Entertainment
2024-12-01T00:29:38.000Z	es	Environment
2024-12-01T00:29:57.000Z	en	Politics
2024-12-01T00:30:00.000Z	es	Technology
2024-12-01T00:30:01.000Z	en	People
2024-12-01T00:30:04.000Z	es	Law
2024-12-01T00:30:05.000Z	pt	Health
2024-12-01T00:30:06.000Z	en	People
2024-12-01T00:30:06.000Z	en	Technology
2024-12-01T00:30:10.000Z	pt	Social
2024-12-01T00:30:11.000Z	en	People
2024-12-01T00:30:12.000Z	en	Health
2024-12-01T00:30:13.000Z	en	People
2024-12-01T00:30:18.000Z	en	Social
2024-12-01T00:30:21.000Z	ja	Entertainment
2024-12-01T00:30:29.000Z	en	Environment
2024-12-01T00:30:29.000Z	en	People
2024-12-01T00:30:36.000Z	pt	Sports
2024-12-01T00:30:39.000Z	en	People
2024-12-01T00:30:44.000Z	en	Technology
2024-12-01T00:30:45.000Z	en	Social
2024-12-01T00:30:48.000Z	en	Investing
2024-12-01T00:30:48.000Z	pt	Entertainment
2024-12-01T00:30:53.000Z	de	Environment
2024-12-01T00:30:53.000Z	en	People
2024-12-01T00:30:55.000Z	en	Entertainment
2024-12-01T00:31:07.000Z	en	Environment
2024-12-01T00:31:11.000Z	en	Entertainment
2024-12-01T00:31:20.000Z	en	Science
2024-12-01T00:31:22.000Z	en	Environment
2024-12-01T00:31:23.000Z	en	Economy
2024-12-01T00:31:26.000Z	en	Sports
2024-12-01T00:31:27.000Z	en	Politics
2024-12-01T00:31:31.000Z	ru	Technology
2024-12-01T00:31:38.000Z	en	Technology
2024-12-01T00:31:40.000Z	en	Technology
2024-12-01T00:31:45.000Z	en	Investing
2024-12-01T00:31:52.000Z	it	Entertainment
2024-12-01T00:31:54.000Z	es	Cryptocurrency
2024-12-01T00:31:54.000Z	es	Environment
2024-12-01T00:32:01.000Z	en	Environment
2024-12-01T00:32:01.000Z	en	Technology
2024-12-01T00:32:04.000Z	en	People
2024-12-01T00:32:09.000Z	en	Environment
2024-12-01T00:32:11.000Z	en	Technology
2024-12-01T00:32:18.000Z	en	People
2024-12-01T00:32:19.000Z	en	Environment
2024-12-01T00:32:20.000Z	pt	People
2024-12-01T00:32:20.000Z	pt	Technology
2024-12-01T00:32:24.000Z	en	Entertainment
2024-12-01T00:32:25.000Z	en	Business
2024-12-01T00:32:27.000Z	en	Entertainment
2024-12-01T00:32:32.000Z	en	Entertainment
2024-12-01T00:32:32.000Z	en	Law
2024-12-01T00:32:41.000Z	pt	Entertainment
2024-12-01T00:32:43.000Z	en	Entertainment
2024-12-01T00:32:43.000Z	en	Social
2024-12-01T00:32:44.000Z	en	Cryptocurrency
2024-12-01T00:32:45.000Z	en	People
2024-12-01T00:32:46.000Z	zh	People
2024-12-01T00:32:51.000Z	en	People
2024-12-01T00:32:55.000Z	en	People
2024-12-01T00:33:00.000Z	en	Technology
2024-12-01T00:33:01.000Z	es	People
2024-12-01T00:33:03.000Z	en	Environment
2024-12-01T00:33:03.000Z	es	Entertainment
2024-12-01T00:33:12.000Z	en	Law
2024-12-01T00:33:14.000Z	en	Entertainment
2024-12-01T00:33:16.000Z	es	Environment
2024-12-01T00:33:21.000Z	en	Economy
2024-12-01T00:33:23.000Z	en	Entertainment
2024-12-01T00:33:36.000Z	en	Technology
2024-12-01T00:33:37.000Z	en	People
2024-12-01T00:33:38.000Z	pt	Economy
2024-12-01T00:33:45.000Z	en	Investing
2024-12-01T00:33:46.000Z	en	Environment
2024-12-01T00:33:50.000Z	en	Social
2024-12-01T00:33:52.000Z	en	Sports
2024-12-01T00:34:04.000Z	en	Technology
2024-12-01T00:34:06.000Z	zh	People
2024-12-01T00:34:11.000Z	es	People
2024-12-01T00:34:12.000Z	pt	People
2024-12-01T00:34:19.000Z	en	Economy
2024-12-01T00:34:19.000Z	es	Politics
2024-12-01T00:34:19.000Z	it	Environment
2024-12-01T00:34:22.000Z	es	People
2024-12-01T00:34:24.000Z	en	Politics
2024-12-01T00:34:26.000Z	en	Entertainment
2024-12-01T00:34:36.000Z	en	Entertainment
2024-12-01T00:34:40.000Z	en	Health
2024-12-01T00:34:44.000Z	en	People
2024-12-01T00:34:50.000Z	en	Politics
2024-12-01T00:34:50.000Z	ja	People
2024-12-01T00:34:53.000Z	id	Health
2024-12-01T00:34:55.000Z	ja	Environment
2024-12-01T00:35:02.000Z	en	People
2024-12-01T00:35:04.000Z	en	Sports
2024-12-01T00:35:17.000Z	en	Entertainment
2024-12-01T00:35:18.000Z	en	Economy
2024-12-01T00:35:18.000Z	en	Politics
2024-12-01T00:35:19.000Z	es	Health
2024-12-01T00:35:39.000Z	en	Cryptocurrency
2024-12-01T00:35:39.000Z	en	Social
2024-12-01T00:35:41.000Z	en	Environment
2024-12-01T00:35:45.000Z	en	Entertainment
2024-12-01T00:35:50.000Z	en	Politics
2024-12-01T00:35:53.000Z	en	People
2024-12-01T00:35:59.000Z	en	Entertainment
2024-12-01T00:36:00.000Z	en	People
2024-12-01T00:36:00.000Z	en	Sports
2024-12-01T00:36:12.000Z	si	Politics
2024-12-01T00:36:18.000Z	en	Politics
2024-12-01T00:36:18.000Z	en	Sports
2024-12-01T00:36:19.000Z	ja	Entertainment
2024-12-01T00:36:20.000Z	en	Entertainment
2024-12-01T00:36:23.000Z	en	Business
2024-12-01T00:36:24.000Z	en	Entertainment
2024-12-01T00:36:25.000Z	en	Sports
2024-12-01T00:36:26.000Z	en	Environment
2024-12-01T00:36:37.000Z	pt	Sports
2024-12-01T00:36:43.000Z	en	Politics
2024-12-01T00:36:52.000Z	en	Cryptocurrency
2024-12-01T00:37:01.000Z	es	Politics
2024-12-01T00:37:03.000Z	en	Environment
2024-12-01T00:37:05.000Z	en	Finance
2024-12-01T00:37:10.000Z	en	Business
2024-12-01T00:37:10.000Z	en	Health
2024-12-01T00:37:14.000Z	en	Politics
2024-12-01T00:37:18.000Z	tr	Entertainment
2024-12-01T00:37:19.000Z	en	Sports
2024-12-01T00:37:25.000Z	en	People
2024-12-01T00:37:28.000Z	es	People
2024-12-01T00:37:29.000Z	en	Entertainment
2024-12-01T00:37:29.000Z	en	Sports
2024-12-01T00:37:31.000Z	en	Entertainment
2024-12-01T00:37:34.000Z	en	Politics
2024-12-01T00:37:41.000Z	en	Sports
2024-12-01T00:37:44.000Z	en	Politics
2024-12-01T00:37:46.000Z	en	Finance
2024-12-01T00:37:47.000Z	en	Politics
2024-12-01T00:37:51.000Z	th	Technology
2024-12-01T00:37:56.000Z	ja	Technology
2024-12-01T00:38:01.000Z	en	Politics
2024-12-01T00:38:07.000Z	es	Technology
2024-12-01T00:38:09.000Z	en	Environment
2024-12-01T00:38:09.000Z	en	People
2024-12-01T00:38:09.000Z	en	Politics
2024-12-01T00:38:10.000Z	en	People
2024-12-01T00:38:18.000Z	en	Social
2024-12-01T00:38:22.000Z	en	People
2024-12-01T00:38:25.000Z	en	Entertainment
2024-12-01T00:38:28.000Z	en	Cryptocurrency
2024-12-01T00:38:30.000Z	en	Technology
2024-12-01T00:38:35.000Z	en	Entertainment
2024-12-01T00:38:38.000Z	en	Technology
2024-12-01T00:38:41.000Z	fi	Investing
2024-12-01T00:38:44.000Z	en	Entertainment
2024-12-01T00:38:56.000Z	en	Sports
2024-12-01T00:38:59.000Z	en	People
2024-12-01T00:38:59.000Z	es	Sports
2024-12-01T00:38:59.000Z	pt	Social
2024-12-01T00:39:01.000Z	en	Finance
2024-12-01T00:39:04.000Z	en	Entertainment
2024-12-01T00:39:04.000Z	en	Sports
2024-12-01T00:39:07.000Z	en	Finance
2024-12-01T00:39:07.000Z	en	Technology
2024-12-01T00:39:10.000Z	en	Entertainment
2024-12-01T00:39:11.000Z	tr	Cryptocurrency
2024-12-01T00:39:18.000Z	en	Business
2024-12-01T00:39:24.000Z	ja	Politics
2024-12-01T00:39:24.000Z	pt	People
2024-12-01T00:39:25.000Z	en	Politics
2024-12-01T00:39:28.000Z	en	Sports
2024-12-01T00:39:32.000Z	en	Cryptocurrency
2024-12-01T00:39:36.000Z	en	Entertainment
2024-12-01T00:39:38.000Z	en	Social
2024-12-01T00:39:46.000Z	en	Entertainment
2024-12-01T00:39:47.000Z	en	Sports
2024-12-01T00:39:48.000Z	en	Entertainment
2024-12-01T00:39:50.000Z	pt	Sports
2024-12-01T00:39:52.000Z	tr	People
2024-12-01T00:39:56.000Z	en	Social
2024-12-01T00:39:58.000Z	de	Entertainment
2024-12-01T00:40:15.000Z	en	Entertainment
2024-12-01T00:40:20.000Z	en	Politics
2024-12-01T00:40:21.000Z	en	Entertainment
2024-12-01T00:40:22.000Z	en	Entertainment
2024-12-01T00:40:24.000Z	pt	Technology
2024-12-01T00:40:30.000Z	en	Finance
2024-12-01T00:40:31.000Z	en	Environment
2024-12-01T00:40:31.000Z	mr	Technology
